Num,N-C,Recibe,Resuelve,Remota,Fecha llamada,Hora llamada, Cod Cliente,Nombre Cliente,Cod Equipo,Nombre Equipo,Serie,ID SAP,Tipo de Problema,Subtipo de Problema,Comentario,Fecha inicio actividad,Hora inicio actividad,Fecha fin actividad,Hora fin actividad,Tiempo efectivo,Resolución,Resuelve,Cerrada,Procesada
0000010873,"N","Guillermo Tomas","Guillermo Tomas",1,2023-10-10,14:37:00,"C0006","CASMU - IAMPP","INGS2002","QUANTA-Lyser IFA |EQUIPO.","35881","0","ST","MC","Equipo queda bloqueado el brazo del lavador.",2023-10-10,14:45:00,2023-10-10,15:30:00,0.45,"Se guía a la usuaria para que re inicie la PC e instrumento. Comenta que sucede la obstrucción del brazo al procesar ANA, requiere que se siga investigando. Se coordina una visita para revisar el instrumento el día de mañana ","",1,"N"
0000010898,"0000010873","Guillermo Tomas","Guillermo Tomas",0,2023-10-10,14:37:00,"C0006","CASMU - IAMPP","INGS2002","QUANTA-Lyser IFA |EQUIPO.","35881","0","ST","MC","Equipo queda bloqueado el brazo del lavador.",2023-10-11,11:00:00,2023-10-11,12:00:00,1.00,"Se realiza una simulación de la técnica afectada , proceso de mantenimiento diario y chequean los protocolos. No se logra replicar el error .  Se retira el Truobleshoting Colector para elevar la consulta a Werfen y el backUp .  En observación ","",0,"N"
0000010890,"N","Micaela Raggio","Micaela Raggio",0,2023-10-10,14:15:00,"C0223","CABINSUR SA","BR1844095","CFX96 DEEP W OPTICAL | Equipo |Bio-Rad","790BR04274","0","ST","CAP","Capacitación ",2023-10-10,15:31:00,2023-10-10,17:15:00,2.10,"Se realiza capacitación de mantenimiento y guía para Martin Machado, Maxi Vespa y Fernando Conlazo ","",1,"N"
0000010864,"N","Guillermo Tomas","Micaela Raggio",0,2023-10-10,09:10:00,"C0003","Banco de Previsión Social","PE1235-501","AUTO DELFIA | Equipo |Perkin Elmer","2351424","0","ST","MC","Peine tapado del lavador. Requiere asistencia",2023-10-10,10:20:00,2023-10-10,11:11:00,2.00,"el equipo queda operativo, se destapo el lavador ","",1,"N"
0000010858,"N","Guillermo Tomas","Matias Davyt",0,2023-10-10,08:55:00,"C0030","Siembrasur S.A.","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","23038185","0","ST","MC","Falla en la UPS, los equipos de QL2 y BF no se encuentran prendidos . Requiere asistencia   ",2023-10-10,10:00:00,2023-10-10,13:00:00,4.00,"MD - Se cambia UPS y se instala EATON DX 2000i. Se revisa el BioFlash. Se inicializa y se largan controles (usando los reactivos que habían perdido cadena de frío). Los controles pasan bien. En el QL2 se realiza mantenimiento de usuario. Ambos equipos quedan operativos.","",1,"N"
0000010843,"N","Guillermo Tomas","Fernando Conlazo",0,2023-10-09,13:04:00,"C0051","Servicio Nacional de Sangre","BR001500KT","IH-500 |Equipo  |Bio Rad DiaMed GMBH","0501185","0","ST","MC","Bloqueo de brazo. Requiere asistencia ",2023-10-09,14:00:00,2023-10-09,16:00:00,2.50,"Se concurre junto a Guillermo Tomas, se libera el atasco desde software de servicio. Se nota formación de sales en el extremo superior de la aguja, por lo que se aprovecha a limpiar.  Se inicializa el equipo y se procesan muestras correctamente.   Equipo operativo.","",1,"N"
0000010854,"0000010843","Guillermo Tomas","Guillermo Tomas",0,2023-10-09,13:04:00,"C0051","Servicio Nacional de Sangre","BR001500KT","IH-500 |Equipo  |Bio Rad DiaMed GMBH","0501185","0","ST","MC","Bloqueo de brazo. Requiere asistencia ",2023-10-09,14:00:00,2023-10-09,16:02:00,2.50,"Se concurre junto a Fernando Conlazo, se libera el atasco desde software de servicio. Se nota formación de sales en el extremo superior de la aguja, por lo que se aprovecha a limpiar. Se inicializa el equipo y se procesan muestras correctamente. Equipo operativo.","",0,"N"
0000010837,"N","Micaela Raggio","Micaela Raggio",0,2023-10-09,12:28:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10199","0","ST","MRQ","Realizar MRQ",2023-10-09,09:24:00,2023-10-09,12:30:00,4.10,"Se comenzó realizando limpieza de tubuladuras y sellos, colocamos agua destilada en tubuladuras de pistones, se limpia aguja y sampleador, realizamos el armado de sellos con tubuladuras, procedemos a revisar en mantenimiento la presión seguimos con system flush, realizamos ajuste de primer en NCS service y por último realizamos worklist el equipo queda operativo y se trabajo Y se capacitó a  M.Vespa ","",1,"N"
0000010840,"0000010837","Micaela Raggio","Maximiliano Vespa",0,2023-10-09,12:28:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10199","0","ST","MRQ","Realizar MRQ",2023-10-09,21:24:00,2023-10-09,12:30:00,4.10,"Se comenzó realizando limpieza de tubuladuras y sellos, colocamos agua destilada en tubuladuras de pistones, se limpia aguja y sampleador, realizamos el armado de sellos con tubuladuras, procedemos a revisar en mantenimiento la presión seguimos con system flush, realizamos ajuste de primer en NCS service y por último realizamos worklist el equipo queda operativo y se trabajo conjunto a M.Raggio","",0,"N"
0000010835,"N","Micaela Raggio","Micaela Raggio",0,2023-10-09,12:27:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10136","0","ST","MRQ","Realizar MRQ",2023-10-09,09:24:00,2023-10-09,00:30:00,4.10,"Se comenzó realizando limpieza de tubuladuras y sellos, colocamos agua destilada en tubuladuras de pistones, se limpia aguja y sampleador, realizamos el armado de sellos con tubuladuras, procedemos a revisar en mantenimiento la presión seguimos con system flush, realizamos ajuste de primer en NCS service y por último realizamos worklist el equipo queda operativo y se trabajo conjunto a M.Vespa","",1,"N"
0000010853,"0000010835","Micaela Raggio","Maximiliano Vespa",0,2023-10-09,12:27:00,"C0003","Banco de Previsión Social","BR250-3010","Variant nbs Automatic Sampler and Chromatography","10136","0","ST","MRQ","Realizar MRQ",2023-10-09,09:30:00,2023-10-09,12:30:00,3.00,"Se comenzó realizando limpieza de tubuladuras y sellos, colocamos agua destilada en tubuladuras de pistones, se limpia aguja y sampleador, realizamos el armado de sellos con tubuladuras, procedemos a revisar en mantenimiento la presión seguimos con system flush, realizamos ajuste de primer en NCS service y por último realizamos worklist el equipo queda operativo y se trabajo conjunto a M.raggio.","",0,"N"
0000010828,"N","Fernando Conlazo","Fernando Conlazo",0,2023-10-09,10:45:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","DES","Pulsos de mayor intensidad que la programada.",2023-10-09,10:45:00,2023-10-09,11:00:00,0.25,"Se desinstala el equipo para diagnosticar en taller.","",1,"N"
0000010855,"0000010828","Fernando Conlazo","Fernando Rodriguez",0,2023-10-09,10:45:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","MC","Pulsos de mayor intensidad que la programada.",2023-10-09,13:00:00,2023-10-09,17:20:00,4.20,"Se encuentran componentes dañados en la placa low voltage  , se encuentran sulfateados contactos en la main board se limpian , se recomienda el cambio de la misma .Valeria.","",0,"N"
0000010901,"0000010828","Fernando Conlazo","Luis Oropeza",0,2023-10-09,10:45:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","DES","Pulsos de mayor intensidad que la programada.",2023-10-11,14:00:00,2023-10-11,15:15:00,2.00,"Se instala el equipo en la facultad de ciencias. ","",0,"N"
0000010823,"N","Luis Oropeza","Luis Oropeza",1,2023-10-09,07:50:00,"C0459","Cooperativa Colaveco","PECS600","CombiScope FTIR 600 Hp Dairy Analyser | Equipo | Delta","*CF505628*","0","ST","MC","Me reportan los usuarios que están con problemas con el sensor de la bomba de aceite del lactoscope. ",2023-10-09,08:45:00,2023-10-09,09:00:00,0.15,"Se ubica numero de parte y se pasa a comercial para pasarle presupuesto.","",1,"N"
0000010916,"0000010823","Luis Oropeza","Luis Oropeza",1,2023-10-07,01:50:00,"C0459","Cooperativa Colaveco","PECS600","CombiScope FTIR 600 Hp Dairy Analyser | Equipo | Delta","*CF505628*","0","ST","MC","Me reportan los usuarios que están con problemas con el sensor de la bomba de aceite del lactoscope. ",2023-10-11,09:00:00,2023-10-11,11:30:00,2.50,"Se trabajo en lista repuestos que esta solicitando colaveco para combiscope 600. Se buscaron los números de parte en el spate list.","",0,"N"
0000010804,"N","Valeria Cal","Lucas Saldaña",0,2023-10-06,15:25:00,"C0246","Chapalia S.R.L","BR1844095","CFX96 DEEP W OPTICAL | Equipo |Bio-Rad","*790BR03036*","0","ST","OTRO","El laboratorio se muda a Soriano 1018. Solicitan mudanza para el día viernes 20/10.  Confirmar antes con Rosana.",2023-10-20,15:40:00,2023-10-20,16:40:00,1.50,"Se muda el equipo junto a su UPS y computadora. Se corre diagnóstic test con resultados satisfactorios. Se trabajo junto a Maximiliano Vespa","",1,"N"
0000011125,"0000010804","Valeria Cal","Maximiliano Vespa",0,2023-10-06,15:25:00,"C0246","Chapalia S.R.L","BR1844095","CFX96 DEEP W OPTICAL | Equipo |Bio-Rad","*790BR03036*","0","ST","OTRO","El laboratorio se muda a Soriano 1018. Solicitan mudanza para el día viernes 20/10.  Confirmar antes con Rosana.",2023-10-20,15:40:00,2023-10-20,16:40:00,1.50,"Se muda el equipo junto a su UPS y computadora. Se corre diagnóstic test con resultados satisfactorios. Se trabajo junto a Lucas Saldaña.","",1,"N"
0000010807,"N","Matias Davyt","Matias Davyt",1,2023-10-06,11:55:00,"C0001","Asociación Española Primera de Socorros Mutuos","INT030","INGENIUS ELITE | Equipo | Elitech Group","2072009B0663E","0","ST","MC","Error en Z",2023-10-06,11:55:00,2023-10-06,13:00:00,0.50,"MD - Se guía a la usuaria a remover el piercer, inicializar el equipo y largar nuevamente la corrida. La misma finaliza correctamente y pudieron validarla. ","",1,"N"
0000010797,"N","Fernando Rodriguez","Fernando Rodriguez",0,2023-10-06,11:38:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR107414*","0","ST","OTRO","",2023-09-26,10:30:00,2023-09-26,11:00:00,0.50,"Se realizo el retiro del equipo para presupuestar.","",1,"N"
0000010798,"0000010797","Fernando Rodriguez","Fernando Rodriguez",0,2023-10-06,11:38:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","OTRO","",2023-09-27,14:00:00,2023-09-27,18:00:00,4.00,"Se empieza el chequeo del equipo ,se encuentra en mal estado los 2 capacitores","",0,"N"
0000010799,"0000010797","Fernando Rodriguez","Fernando Rodriguez",0,2023-10-06,11:38:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","OTRO","",2023-09-28,15:00:00,2023-09-28,18:00:00,3.00,"Se constata fallos en las tarjetas hv y low voltage","",0,"N"
0000010800,"0000010797","Fernando Rodriguez","Fernando Rodriguez",0,2023-10-06,11:38:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR10476*","0","ST","OTRO","Fallo en la generacion del pulso",2023-10-06,09:00:00,2023-10-06,09:30:00,0.50,"Se confeciona informe del diagnostico","",0,"N"
0000010826,"0000010797","Fernando Rodriguez","Fernando Conlazo",0,2023-10-06,11:38:00,"C0109","Facultad de Ciencias","BR1652660","GENE PULSER XCELL TOTAL SYSTEM | |Bio-Rad","*617BR107414*","0","ST","OTRO","",2023-10-09,10:30:00,2023-10-09,10:45:00,0.25,"Se devuvlve el equipo al cliente.","",0,"N"
0000010792,"N","Guillermo Tomas","Guillermo Tomas",0,2023-10-06,09:53:00,"C0223","CABINSUR SA","INVS3000i","QUANTA-Lyser 3000 ELISA/IFA + Incubator  | Werfen","2002010271","0","ST","INS","Preparación de equipo en taller ",2023-10-04,09:00:00,2023-10-04,18:00:00,9.00,"Se comienza a preparar el equipo en taller.  Junta a S.Lopez , M.Davyt , F.Rodriguez y G.Tomas.  Se realiza MP del modulo del lavador ","",1,"N"
0000010790,"N","Valeria Cal","Fernando Conlazo",0,2023-10-06,09:20:00,"C0006","CASMU - IAMPP","BR4260218","PHD SYSTEM","PHOC262603","0","ST","DES","Cecilia Brito solicita mover la mesa del PHD para el sector de Biología Molecular.  Requiere desinstalar el PHD.",2023-10-10,09:40:00,2023-10-10,10:40:00,1.00,"Se desinstala el Phd junto a Martin Machado y se traslada la mesa al área solicitada junto con la UPS e impresora.","",1,"N"
0000010865,"0000010790","Valeria Cal","Martin Machado",0,2023-10-06,09:20:00,"C0006","CASMU - IAMPP","BR4260218","PHD SYSTEM","PHOC262603","0","ST","DES","Cecilia Brito solicita mover la mesa del PHD para el sector de Biología Molecular.  Requiere desinstalar el PHD.",2023-10-10,09:40:00,2023-10-10,10:40:00,1.00,"Se desinstala el Phd junto a Fernando Conlazo y se traslada la mesa al área solicitada junto con la UPS e impresora.","",0,"N"
0000010784,"N","Santiago Lopez","Santiago Lopez",1,2023-10-05,17:54:00,"C0051","Servicio Nacional de Sangre","BR001500KT","IH-500 |Equipo  |Bio Rad DiaMed GMBH","0500958","0","ST","MC","Error en mantenimiento",2023-10-05,16:15:00,2023-10-05,16:30:00,0.50,"La usuaria comenta un error al hacer mantenimiento.  Le solicita apagar e inicializar el equipo.  Se guía para apagar e iniciar.  Equipo operativo.","",1,"N"
0000010783,"N","Santiago Lopez","Santiago Lopez",1,2023-10-05,17:49:00,"C0038","ASSE - Centro Hospitalario Pereira Rossell UE 004","IDSIS310400","ISYS Multi-Discipline Automated System  | IDS","B300B0447","0","ST","MC","Desconexión de modulo de muestras.",2023-10-05,16:15:00,2023-10-05,16:30:00,0.50,"Usuaria llama por desconexión del modulo de muestras.  Se guía para dejar de nuevo operativo el equipo.  Quedamos en pasar mañana en la tarde a revisar.","",1,"N"
0000010897,"0000010783","Santiago Lopez","Santiago Lopez",0,2023-10-05,17:49:00,"C0038","ASSE - Centro Hospitalario Pereira Rossell UE 004","IDSIS310400","ISYS Multi-Discipline Automated System  | IDS","B300B0447","0","","MC","Desconexión de modulo de muestras.",1900-01-01,00:00:00,1900-01-01,00:00:00,0.00,"El equipo tiene el mismo fallo.  Me comunico con la usuaria para poner operativo de nuevo el equipo.  Pero eventualmente necesitamos asistir.","",0,"N"
0000010822,"0000010783","Santiago Lopez","Matias Davyt",0,2023-10-05,17:49:00,"C0038","ASSE - Centro Hospitalario Pereira Rossell UE 004","IDSIS310400","ISYS Multi-Discipline Automated System  | IDS","B300B0447","0","ST","MC","Desconexión de modulo de muestras.",2023-10-06,16:10:00,2023-10-06,18:40:00,2.00,"MD - Se cambia el cable plano que conecta Sample Rack PCB con la Motherboard PCB. Se revisan los pines de los conectores (en la PCB) y no se observa nada raro. Se limpian las guías de los racks de muestras para que deslicen mejor. Se prueba leer racks de muestras en todas las posiciones de racks. En observación.","",0,"N"
0000011008,"0000010783","Santiago Lopez","Maximiliano Vespa",0,2023-10-05,17:49:00,"C0038","ASSE - Centro Hospitalario Pereira Rossell UE 004","IDSIS310400","ISYS Multi-Discipline Automated System  | IDS","B300B0447","0","ST","MC","Desconexión de modulo de muestras.",2023-10-17,10:20:00,2023-10-17,12:50:00,2.50,"Se realiza el cambio de Sample rack module PCB y se soluciona el error de desconexión del modulo, se prueban racks en todas las posiciones y los toma sin problemas. Se corren CCS inicialmente con errores que se solucionan descontaminando la aguja y purgando completamente el sistema en varias ocasiones. Equipo en observación. La usuaria de la tarde correrá controles, avisa por cualquier falla.","",0,"N"
0000010761,"N","Valeria Cal","Luis Oropeza",0,2023-10-05,10:36:00,"C0030","Siembrasur S.A.","","","","0","ST","OTRO","Visita pre-instalación equipos Sysmex. Coordinada con Gonzalo Pacheco para jueves 12/10 a las 10.00  Nos acompaña Eduardo Buezas",2023-10-12,10:00:00,2023-10-12,11:30:00,1.30,"Se realiza visita de Preinstalación en compañía de Valeria Cal y Eduardo Buezas.  Se evalúa instalación inicial en el segundo piso parte norte del edificio del LAC. este lugar cuenta con el espacio necesario para la instalación e ingreso de los equipos UN Series.  Se revisa luego el segundo lugar para instalar estos equipos posterior al periodo de prueba que seria en el primer piso ala norte del LAC, el sitio elegido por el LAC no es el apropiado, que se deberá reconsiderar.    Anexo: informe de preinstalación segundo piso.","",1,"N"
0000010568,"N","Guillermo Tomas","Micaela Raggio",0,2023-10-04,16:03:00,"C0099","Mutualista Círculo Católico de Obreros","BR009203_37SI","Diamed - Incubador 37SI","1004660","0","ST","MPA","MPA",2023-09-28,14:30:00,2023-09-28,15:00:00,1.00,"Se realizo MPA ","",1,"N"
0000010567,"N","Guillermo Tomas","Micaela Raggio",0,2023-10-04,16:01:00,"C0099","Mutualista Círculo Católico de Obreros","BR009201_12SI","Diamed - Centrifuga 12SI","2002874","0","ST","MPA","MPA",2023-09-28,15:00:00,2023-09-28,15:30:00,1.00,"Se realiza MPA","",1,"N"
0000010741,"N","Guillermo Tomas","Guillermo Tomas",0,2023-10-04,15:45:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MC","Error de hardware durante el procesamiento",2023-10-04,15:50:00,2023-10-04,16:15:00,0.50,"Si recopila información del log , el usuario manda imagen y además comenta que al procesar falla el equipo.   Tienen pocas muestras a procesar pueden esperar, se coordina para pasar mañana . Se asigna a MD.","",1,"N"
0000010805,"0000010741","Guillermo Tomas","Matias Davyt",0,2023-10-04,15:45:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MC","Error de hardware durante el procesamiento",2023-10-05,10:00:00,2023-10-05,12:30:00,3.00,"MD - Se detectan 4 reactivos levantados en el carrousel. Se limpia carrousel. Se largan varios Assay Simulation finalizando correctamente. Se procesan dos tandas de controles y terminan sin problemas. En los logs se detectan varios errores que pueden estar relacionados a la mala colocación de los reactivos. En observación.","",1,"N"
0000010806,"0000010741","Guillermo Tomas","Matias Davyt",0,2023-10-04,15:45:00,"C0099","Mutualista Círculo Católico de Obreros","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","70066","0","ST","MC","Error de hardware durante el procesamiento",2023-10-06,09:45:00,2023-10-06,13:30:00,5.00,"MD - Se revisan todas las calibraciones del carrousel de reactivos. Se detectan problemas en el test de Pack Opener. Se ajusta la posición del sensor. Se ajustan las demás posiciones del Mixer. Presencia de muchas sales debajo del equipo. Se detecta tubuladura de drenaje de estación de lavado de reactivos zafada (no ubicada en el orificio de salida sino que evacuaba dentro del equipo). Se realiza limpieza interior y exterior. Se procesan controles y finalizan correctamente. Tiene pendiente el MPA.","",1,"N"
0000010740,"N","Santiago Lopez","Santiago Lopez",0,2023-10-04,14:37:00,"C0051","Servicio Nacional de Sangre","BR001500KT","IH-500 |Equipo  |Bio Rad DiaMed GMBH","0501185","0","ST","MC","Atasco de brazo.",2023-10-04,15:45:00,2023-10-04,21:45:00,6.00,"Se encuentra el gripper roto.  Se procede a hacer el cambio de gripper.  Se cambia tambien el cable espiral del gripper.  Se realizan todas las alineaciones y Final Check.  Equipo operativo.","",1,"N"
0000010753,"0000010740","Santiago Lopez","Fernando Conlazo",0,2023-10-04,14:37:00,"C0051","Servicio Nacional de Sangre","BR001500KT","IH-500 |Equipo  |Bio Rad DiaMed GMBH","0501185","0","ST","MC","Atasco de brazo.",2023-10-04,18:15:00,2023-10-04,21:45:00,3.50,"Se acompaña a Santiago Lopez en la realización de calibraciones posteriores al cambio de gripper.","",0,"N"
0000010734,"N","Carolina Proto","Micaela Raggio",0,2023-10-04,11:47:00,"C0038","ASSE - Centro Hospitalario Pereira Rossell UE 004","","","","0","ST","OTRO","Solicitan nuevo dispenser green - Hemoterapia",2023-10-04,15:00:00,2023-10-04,16:10:00,1.00,"se entrega dispensador al cliente, como también se prueba en el momento.","",1,"N"
0000010724,"N","Carolina Proto","Micaela Raggio",0,2023-10-03,17:13:00,"C0026","Médica Uruguaya","","","","0","ST","OTRO","Cambio de pipetas IH",2023-10-04,11:37:00,2023-10-04,11:43:00,0.20,"Se hace entrega de 2 pipetas en sector hemoterapia fraccionamiento ya que se coordino con usuaria Mariana .","",1,"N"
0000010719,"N","Fernando Conlazo","Fernando Conlazo",1,2023-10-03,15:30:00,"C0123","LA ASISTENCIAL (AMDM - IAMPP)","BK37100344","Bio-Flash SYSTEM | Equipo | Werfen","374","0","ST","MC","Error 22 en el carrousel  al inicializar.",2023-10-03,15:30:00,2023-10-03,15:40:00,0.15,"Se dan indicaciones para limpiar condensación el el módulo de rescrivos y el opto de home del carrousel, y volver a iniciar.  16:40 Se confirma con el cliente que logra inicializar sin el error.","",1,"N"
0000010718,"N","Matias Davyt","Matias Davyt",0,2023-10-03,15:10:00,"C0001","Asociación Española Primera de Socorros Mutuos","DE81200","Chorus Trio","3648","0","ST","MC","Problemas en la pantalla",2023-10-03,15:10:00,2023-10-03,17:18:00,0.50,"MD - Se le indica a la usuaria apagar el equipo y prender a ver si mejora la plantilla. Quedó bien la pantalla.","",1,"N"
0000010717,"N","Guillermo Tomas","Micaela Raggio",0,2023-10-03,14:05:00,"C0025","Milderan S.A.","BR85499","PW40 Microplate Washer | Equipo | Bio Rad Laboratories.","EC2C460120","0","ST","VER","Lavador tapado. Requiere asistencia ",2023-10-04,11:50:00,2023-10-04,13:00:00,1.10,"Se limpia lavador, tubuladuras internas, y se cambian o-ring  interno se carga bidón con agua destilada y se realiza dos pruebas para chequear que esté todo en condiciones. El equipo queda operativo!","",1,"N"
0000010716,"N","Valeria Cal","Valeria Cal",1,2023-10-03,14:00:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","OTRO","Se recibe un reclamo de Jorge Naya por la solución paliativa al problema de presurización (cartón en las bases de reactivos). Han perdido muchos paneles. ",2023-10-03,14:00:00,2023-10-03,14:00:00,0.00,"Se confirma a Jorge que coordinaremos una visita para la semana próxima para mejorar el sistema implementado en las bases (usar un material que no se deforme)","",1,"N"
0000011229,"0000010716","Valeria Cal","Maximiliano Vespa",0,2023-10-03,14:00:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","MC","Se recibe un reclamo de Jorge Naya por la solución paliativa al problema de presurización (cartón en las bases de reactivos). Han perdido muchos paneles. ",2023-10-25,15:00:00,2023-10-25,16:00:00,1.00,"Trabajando junto a Fernando Rodríguez se realiza la modificación con gomas en las bases de reactivos quedando éstos bien ajustados. Equipo operativo.","",0,"N"
0000011230,"0000010716","Valeria Cal","Fernando Rodriguez",0,2023-10-03,14:00:00,"C0042","ASSE - Hospital de Florida UE 021","BCB1018-283","Walkaway 40 PLUS | Equipo | Beckman Coulter","408037","0","ST","OTRO","Se recibe un reclamo de Jorge Naya por la solución paliativa al problema de presurización (cartón en las bases de reactivos). Han perdido muchos paneles. ",2023-10-25,15:00:00,2023-10-25,16:00:00,1.00,"Trabajando junto a Maximiliano Vespa se realiza la modificación con gomas en las bases de reactivos quedando éstos bien ajustados. Equipo operativo.","",0,"N"
0000010715,"N","Matias Davyt","Matias Davyt",1,2023-10-03,12:17:00,"C0016","Instituto Asistencial Colectivo (IAC)","BR009203_37SI","Diamed - Incubador 37SI","1002061","0","ST","MC","Problemas en la UPS",2023-10-03,12:17:00,2023-10-03,12:23:00,0.10,"MD - La UPS tiene la batería agotada. Quedamos en enviar otra UPS, mientras va a conectar directo a los tomacorrientes. Clara 092 416 301.","",1,"N"
0000010731,"0000010715","Matias Davyt","Lucas Saldaña",1,2023-10-03,12:17:00,"C0016","Instituto Asistencial Colectivo (IAC)","BR009203_37SI","Diamed - Incubador 37SI","1002061","0","SI","OTRO","Problemas en la UPS",2023-10-04,10:00:00,2023-10-04,11:10:00,1.10,"Se prepara UPS para enviar de 2Kva Marca APC Modelo SRV2KI Serie N° 9S1828A39070. Envío a expedición. Aviso a usuaria, pasa numero de usuaria actual de guardia. Valeria de Oliveira 099 991 637. Aviso por Wpp.","",0,"N"
0000010801,"0000010715","Matias Davyt","Luis Oropeza",1,2023-10-03,12:17:00,"C0016","Instituto Asistencial Colectivo (IAC)","BR009203_37SI","Diamed - Incubador 37SI","1002061","0","ST","MC","Problemas en la UPS",2023-10-05,14:30:00,2023-10-05,15:50:00,1.20,"Se dieron indicaciones para el cambio de ups, conectar la centrifuga y el incubador.  Equipo ok.  ","",0,"N"
0000010689,"N","Valeria Cal","Luis Oropeza",1,2023-10-02,16:56:00,"C0140","Facultad de Química","","","","0","ST","OTRO","Equipo FT-NIR con problemas, hace tiempo no lo usan. Coordinar visita diagnóstica y evaluar acciones para ponerlo en funcionamiento.  Contactar Laura Fariña y Eduardo Dellacassa,  lfarina@fq.edu.uy y edallac@fq.edu.uy",2023-10-19,17:45:00,2023-10-19,18:00:00,0.15,"Converse con Laura vía WhatsApp, me comento que el problema es que el equipo dejo de encender y ya diagnosticaron que es la power supply, antes de cotizarles esta pieza habría que revisar el equipo a ver si no hay algún otro problema.  Se coordina esta revision para el lunes 23 de octubre a las 13:30.  ","",1,"N"
0000011145,"0000010689","Valeria Cal","Luis Oropeza",0,2023-10-02,16:56:00,"C0140","Facultad de Química","","","","0","ST","OTRO","Equipo FT-NIR numero de serie: 91099 problemas, hace tiempo no lo usan. Coordinar visita diagnóstica y evaluar acciones para ponerlo en funcionamiento.  Contactar Laura Fariña y Eduardo Dellacassa,  lfarina@fq.edu.uy y edallac@fq.edu.uy",2023-10-23,13:30:00,2023-10-23,15:00:00,1.50,"Se hizo revisión del equipo.   No se encontraron daños visibles en ninguna placa ni en la óptica del equipo.   Solo la fuente de poder que no funciona.   Será necesario reemplazarla para poder poner el equipo operativo. ","",0,"N"
0000011147,"0000010689","Valeria Cal","Luis Oropeza",0,2023-10-02,16:56:00,"C0140","Facultad de Química","","","","0","ST","OTRO","Equipo FT-NIR numero de serie: 91099 problemas, hace tiempo no lo usan. Coordinar visita diagnóstica y evaluar acciones para ponerlo en funcionamiento.  Contactar Laura Fariña y Eduardo Dellacassa,  lfarina@fq.edu.uy y edallac@fq.edu.uy",2023-10-23,13:30:00,2023-10-23,15:00:00,1.50,"Se hizo revisión del equipo.   No se encontraron daños visibles en ninguna placa ni en la óptica del equipo.   Solo la fuente de poder que no funciona.   Será necesario reemplazarla para poder poner el equipo operativo. ","",0,"N"
0000010744,"N","Guillermo Tomas","Guillermo Tomas",0,2023-10-02,10:00:00,"C0223","CABINSUR SA","INVS3000i","QUANTA-Lyser 3000 ELISA/IFA + Incubator  | Werfen","1911008081","0","ST","OTRO","Preparación de QL3000 SN: 1911008081 .  ",2023-10-02,10:30:00,2023-10-02,18:00:00,6.50,"Crostraing y preparación de equipo en taller.   Calibración del instrumentos XanatusAlingment  , configuración de los componentes en el software del QL3000  y simulación.  Falla de la bomba N2 de la pipeta , no realiza flush . Acompaña Javier Di Costanzo , Fernando R. y Guillermo T.   Se detecta que no disponen los equipos de los soporte de las laminas de IFA    Observación :   PC se apaga sola requiere cambio o re instalación de Windows . ","",1,"N"
